Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	tree_length
8172	-1173.139	-1299.155	126.016	0.0172385	0.00832219	0.00425834	0.00710035	0.0121256	0.000606326	0.000237968	0.00908337	0.00100707	0.0277276	0.00293582	0.00101295	0.00103994	0.00733907	0.00799721	0.00312559	0.000544479	0.000267276	0.0119616	0.00120296	2.88344e-05	0.00339844	0.0173108	0.0388319	0.00817595	0.00109728	0.0135763	0.00916684	0.0116707	0.00467193	0.0123554	0.00194182	0.00684249	0.0109626	0.00220527	0.0371379	0.0285197	0.00990993	0.00758991	0.00429205	0.00125161	0.0611237	0.0275445	0.0506896	0.0340405	0.00277715	0.13592	0.00854647	0.0157741	0.0448771	0.00106776	0.066028	0.0143886	0.135979	0.0145868	0.0134065	0.0392191	0.0359123	0.029307	0.00682873	0.00263888	0.0156019	0.0282856	0.048639	0.0893245	0.00786333	1.44188e-05	0.00297557	0.136068	0.0488228	0.000715991	0.00961982	0.0033493	0.0690348	0.0526084	0.0435416	0.00436656	0.767712	1.13235	0.220165	0.478031	0.794321	1.25894	2.09191	4.54206	1.094278	0.3862912	0.0103999	0.00502075	0.00256904	0.00428361	0.00731534	0.000365794	0.000143565	0.00547996	0.000607563	0.016728	0.00177117	0.00061111	0.00062739	0.00442764	0.00482469	0.00188566	0.000328482	0.000161247	0.00721639	0.000725739	1.73957e-05	0.00205027	0.0104436	0.0234271	0.00493252	0.000661986	0.00819053	0.00553032	0.00704089	0.00281856	0.007454	0.00117149	0.00412805	0.00661372	0.00133043	0.0224052	0.0172058	0.00597863	0.00457897	0.00258938	0.000755091	0.0368757	0.0166175	0.0305808	0.0205365	0.00167544	0.0819998	0.00515606	0.00951646	0.0270742	0.000644177	0.0398345	0.00868059	0.0820359	0.00880018	0.00808811	0.0236608	0.0216657	0.0176808	0.00411975	0.00159203	0.00941259	0.0170646	0.0293437	0.0538892	0.00474392	8.6988e-06	0.00179515	0.0820895	0.0294546	0.000431955	0.0058036	0.00202062	0.0416484	0.0317385	0.0262685	0.00263433	1.65756
8208	-1171.098	-1296.978	125.8805	0.0100957	0.015066	0.00233897	0.00779197	0.00198996	2.19616e-05	0.000195259	0.0211654	0.00370275	0.0308841	0.000288671	0.0182794	0.0010414	0.0098047	0.0181882	0.018614	0.0041946	0.000165917	0.00226284	0.000364176	0.00216635	0.0192446	0.000783618	0.0226483	0.00398064	0.000440854	0.0145994	0.0248411	0.00585257	0.00628434	0.0165286	0.0147157	0.00125256	0.00295056	0.0239319	0.0412444	0.00116203	0.00975536	0.0108524	0.01039	0.00305511	0.0459075	0.00228648	0.0617341	0.0366358	0.00213519	0.161943	0.00534872	0.0133921	0.0323317	0.000757143	0.110159	0.0102717	0.119247	0.0270523	0.0132536	0.0253157	0.0618883	0.0391724	0.0362322	0.000382691	0.0101663	0.0351314	0.0284784	0.0978561	0.0129998	5.27617e-05	0.00323171	0.21033	0.0268724	0.00511423	0.00765656	0.00623615	0.0615399	0.0302529	0.0189697	0.00465323	0.855968	1.08206	0.267796	0.525943	0.818348	1.22197	1.90135	3.73418	0.9526635	0.4507146	0.00570983	0.00852091	0.00132285	0.00440691	0.00112546	1.24209e-05	0.000110433	0.0119705	0.00209417	0.0174672	0.000163264	0.0103383	0.000588983	0.00554525	0.0102867	0.0105275	0.00237234	9.38377e-05	0.0012798	0.000205967	0.00122522	0.0108842	0.000443192	0.0128092	0.00225133	0.000249334	0.00825702	0.0140494	0.00331004	0.00355424	0.00934809	0.00832276	0.000708414	0.00166875	0.0135352	0.0233266	0.000657208	0.00551735	0.00613783	0.0058763	0.00172788	0.0259639	0.00129317	0.034915	0.0207202	0.0012076	0.0915905	0.00302508	0.00757416	0.0182859	0.000428218	0.0623025	0.00580938	0.0674428	0.0153	0.00749582	0.0143178	0.0350022	0.0221548	0.0204919	0.000216439	0.00574977	0.0198693	0.0161065	0.0553446	0.00735233	2.98405e-05	0.00182776	0.118957	0.0151982	0.00289246	0.00433033	0.00352699	0.0348052	0.0171101	0.0107287	0.00263173	1.768125
8244	-1189.939	-1316.42	126.4808	0.0201146	0.0315073	0.00218636	0.00385282	0.00161721	0.00334779	0.0162776	0.00995265	0.00282453	0.0246837	0.00308214	0.0116179	0.00588798	0.00353264	0.017631	0.000565872	0.0020924	0.00422622	0.0298769	0.00209596	0.00700674	0.00684329	0.00341763	0.0100773	0.00811562	0.0110007	0.0285205	0.0133973	0.00276087	0.00430231	0.0110431	0.00311567	0.00388059	0.00832025	0.00329494	0.0188619	0.0101972	0.00271501	1.77072e-05	0.00548643	0.0239238	0.00112776	0.00453409	0.00705022	0.00379772	0.0524679	0.012854	0.0159676	0.023355	0.00455571	0.0385593	0.131808	0.0133341	0.00268834	0.0832359	0.0501304	0.0150426	0.0694497	0.00919314	0.0339719	0.00593987	0.00206226	0.0346411	0.00556355	0.0209512	0.0908241	0.0356856	0.00205091	0.000635474	0.0116508	0.00226242	0.0168539	0.00168721	0.00378381	0.0457918	0.000599906	0.0472578	0.797863	1.11517	0.224841	0.482957	0.796866	1.25492	2.07058	4.44758	1.07908	0.4076476	0.0156578	0.0245262	0.00170193	0.00299915	0.00125888	0.00260602	0.012671	0.00774744	0.0021987	0.0192145	0.00239923	0.00904376	0.00458338	0.00274992	0.0137245	0.000440492	0.00162878	0.00328982	0.0232571	0.00163156	0.00545426	0.00532702	0.00266038	0.00784449	0.00631744	0.00856326	0.0222012	0.0104289	0.00214914	0.00334904	0.00859628	0.00242533	0.00302077	0.00647673	0.00256488	0.0146827	0.00793779	0.00211345	1.37838e-05	0.0042708	0.018623	0.000877883	0.00352947	0.0054881	0.00295626	0.0408426	0.0100059	0.0124296	0.0181802	0.0035463	0.0300157	0.102603	0.0103796	0.00209268	0.0647933	0.039023	0.0117096	0.0540617	0.00715622	0.0264447	0.00462377	0.00160533	0.0269657	0.00433084	0.016309	0.0707002	0.0277788	0.00159649	0.000494672	0.00906935	0.00176114	0.0131195	0.00131338	0.00294543	0.0356457	0.000466985	0.0367869	1.284637
8280	-1180.7	-1307.014	126.3139	0.0112282	0.00637303	0.000352197	0.00494643	0.00304491	0.0012157	0.00175751	0.00802123	0.00170953	0.00784262	0.00256298	0.000441208	0.0026442	0.00131724	0.00926142	0.00102542	0.00278949	0.00307079	0.00629489	0.000145722	0.000480829	0.000952075	0.00797472	0.00274355	0.000972613	0.00301174	0.00627922	0.0214508	0.0118723	0.00620346	0.0114037	0.00191401	0.00479507	0.00336485	0.00241055	0.0244998	0.00347052	0.00266503	0.00501155	0.00512327	0.00352661	0.00353282	0.0225112	3.12482e-05	0.00199821	0.0357025	0.000373735	0.051671	0.0389038	0.0502379	0.0833655	0.00851288	0.0037012	0.000750203	0.00101962	0.00282187	0.0118313	0.0292529	0.0181515	0.00299767	0.00365577	0.000186076	0.000368925	0.000591538	0.030182	0.00966174	0.0393655	0.000429097	0.0267353	0.00738309	0.0115477	0.00432732	0.0140286	0.0165437	0.0565398	0.00533364	0.037485	1.00506	0.997118	0.138082	0.380752	0.739892	1.35155	2.62638	7.24209	1.431611	0.5743048	0.0134003	0.00760592	0.000420331	0.00590335	0.00363396	0.00145089	0.00209751	0.00957298	0.00204025	0.00935982	0.0030588	0.000526562	0.00315574	0.00157207	0.0110531	0.00122379	0.00332913	0.00366485	0.00751268	0.000173913	0.000573849	0.00113626	0.00951748	0.00327431	0.00116077	0.00359438	0.00749397	0.0256006	0.014169	0.00740355	0.0136098	0.00228429	0.0057227	0.0040158	0.00287689	0.0292394	0.00414192	0.0031806	0.00598106	0.0061144	0.00420885	0.00421627	0.0268661	3.72934e-05	0.00238477	0.0426094	0.000446036	0.0616671	0.04643	0.0599567	0.0994931	0.0101597	0.00441721	0.000895334	0.00121687	0.00336778	0.0141202	0.0349121	0.021663	0.00357758	0.004363	0.000222073	0.000440296	0.000705974	0.0360208	0.0115309	0.0469809	0.000512108	0.0319074	0.00881139	0.0137817	0.00516447	0.0167425	0.0197442	0.0674777	0.00636547	0.0447367	0.837903
8316	-1168.909	-1295.404	126.4943	0.0151438	0.00610009	0.00190213	0.00533325	0.00665464	0.0032987	0.000536723	0.0192956	0.000493532	0.0254447	0.00646918	0.00733727	0.00301945	0.0114939	0.0127594	0.000797131	0.000288128	0.00334884	0.00395416	0.000808484	0.0117734	0.00467343	0.0075929	0.0100115	0.00547477	0.00168687	0.0199052	0.0147168	0.00400391	0.0147496	0.0156695	0.00284529	0.00677377	0.00309651	0.00711075	0.0193238	0.0113239	0.00773509	0.000482393	0.00876379	0.00399172	0.00136113	0.0139412	8.50353e-06	0.000924743	0.0284455	0.00387477	0.0689176	0.0544438	0.0569796	0.113257	0.0294977	0.00594012	0.00174195	0.00089338	0.0124677	0.0331947	0.0385923	0.0310497	0.00332605	0.00226654	0.00346808	0.00523338	0.00143521	0.0369541	0.0141233	0.072431	0.00260479	0.00848502	0.0138023	0.0273838	0.0064494	0.0161639	0.0408825	0.118912	0.00836388	0.032026	0.772591	1.12957	0.198067	0.453998	0.781641	1.27936	2.20265	5.04879	1.170756	0.3897034	0.0123519	0.00497549	0.00155146	0.00435003	0.00542782	0.00269057	0.000437775	0.0157383	0.000402546	0.0207538	0.00527654	0.00598459	0.0024628	0.0093749	0.0104071	0.000650175	0.00023501	0.00273146	0.00322519	0.000659435	0.00960292	0.00381185	0.0061931	0.00816584	0.00446546	0.00137589	0.0162355	0.0120037	0.00326576	0.0120304	0.0127807	0.00232075	0.00552498	0.00252565	0.00579984	0.0157613	0.00923622	0.00630908	0.000393461	0.00714812	0.00325582	0.0011102	0.0113711	6.93585e-06	0.00075426	0.0232014	0.00316043	0.0562122	0.0444067	0.0464751	0.0923771	0.0240596	0.00484502	0.00142081	0.000728679	0.0101692	0.027075	0.0314776	0.0253255	0.00271287	0.00184869	0.00282871	0.00426857	0.00117062	0.0301413	0.0115196	0.0590778	0.00212458	0.00692075	0.0112578	0.0223354	0.00526041	0.013184	0.0333455	0.0969895	0.00682194	0.0261218	1.226026
8352	-1178.321	-1304.47	126.1485	0.0308427	0.0274769	0.00347011	0.0133791	0.00760215	0.00183484	7.9562e-05	0.0105174	0.000492602	0.0100258	0.00121287	0.00362131	0.00378347	0.00819221	0.00935381	0.002423	0.000367744	0.0034713	0.000584154	0.00186893	0.000484511	0.00709319	0.00222082	0.00441072	0.000557937	0.000718165	0.0120286	0.0333118	0.011973	0.00430712	0.0153522	0.000952672	0.0054928	0.00824362	0.00448805	0.0135222	0.00258054	0.00932349	6.93734e-06	0.00476209	0.00259682	0.00316299	0.0115374	0.000257972	0.0096421	0.0342656	0.0027087	0.0353032	0.0376087	0.0589941	0.131869	0.02615	0.00222354	0.0021307	0.00170864	0.0148065	0.0282098	0.0374801	0.0152929	0.00405966	0.0011987	0.0039289	0.0026794	0.00156536	0.0474763	0.014208	0.0261373	0.0102623	0.035693	0.0074143	0.0253928	0.00899822	0.0640425	0.0410651	0.0729849	0.0201281	0.0504014	1.02777	0.984179	0.182726	0.436494	0.772111	1.29515	2.29098	5.47268	1.229049	0.5950019	0.0262265	0.0233644	0.00295074	0.0113766	0.00646433	0.00156022	6.76538e-05	0.00894328	0.000418874	0.00852523	0.00103134	0.00307931	0.00321719	0.00696607	0.00795382	0.00206035	0.000312703	0.00295174	0.000496723	0.00158921	0.000411994	0.00603155	0.00188842	0.00375056	0.00047443	0.000610677	0.0102282	0.028326	0.010181	0.00366247	0.0130544	0.000810085	0.00467069	0.00700979	0.00381632	0.0114984	0.00219431	0.00792803	5.89902e-06	0.00404934	0.00220815	0.00268959	0.00981061	0.000219361	0.00819896	0.0291371	0.00230329	0.0300194	0.0319798	0.0501644	0.112132	0.0222361	0.00189074	0.0018118	0.00145291	0.0125904	0.0239876	0.0318704	0.013004	0.00345204	0.00101929	0.00334086	0.00227837	0.00133107	0.0403705	0.0120815	0.0222253	0.00872632	0.0303508	0.00630459	0.0215923	0.00765145	0.0544572	0.0349189	0.0620612	0.0171155	0.0428578	1.176015
8388	-1178.049	-1304.13	126.0806	0.0149063	0.0179495	0.0032428	0.00624437	0.00998975	0.00936109	0.00127054	0.008643	0.00290237	0.0329314	0.0056214	0.000826716	0.00173168	0.00397313	0.00879551	0.000761059	0.00156296	0.0091716	0.00294065	0.00639605	0.0136201	0.00257147	0.0148961	0.00294396	0.012961	0.00134289	0.0169545	0.0177782	0.0110023	0.00635401	0.00791443	0.00220373	0.00709273	0.00301204	0.00366614	0.0265497	0.0115493	0.00424453	6.63515e-05	0.0021059	0.00217563	0.00301898	0.00643538	0.0138036	0.0102895	0.066024	0.00727349	0.166293	0.0169358	0.0843579	0.115626	0.0178869	0.0149354	0.000573405	0.000976666	0.01838	0.0732578	0.0615124	0.0382656	0.00386473	0.000388367	0.00207693	0.00821849	0.00734116	0.061921	0.0382086	0.10597	0.0106672	0.0390568	0.0386651	0.0389829	0.0130229	0.00249189	0.0641556	0.1084	0.00613511	0.0869646	0.870977	1.07351	0.301157	0.556937	0.833098	1.20034	1.79554	3.32053	0.867773	0.462271	0.00891201	0.0107315	0.00193877	0.00373332	0.00597257	0.00559672	0.000759616	0.00516739	0.00173524	0.0196887	0.00336087	0.000494269	0.00103532	0.00237541	0.00525857	0.000455015	0.000934447	0.00548343	0.00175813	0.00382401	0.00814304	0.0015374	0.00890596	0.00176011	0.00774897	0.000802873	0.0101366	0.0106291	0.00657797	0.00379887	0.0047318	0.00131755	0.00424053	0.00180081	0.00219188	0.0158733	0.00690501	0.00253768	3.96696e-05	0.00125906	0.00130074	0.00180496	0.00384752	0.00825275	0.00615176	0.0394738	0.0043486	0.0994216	0.0101254	0.0504351	0.0691291	0.0106941	0.00892943	0.000342822	0.000583919	0.0109888	0.0437986	0.0367765	0.0228779	0.00231061	0.000232193	0.00124173	0.00491359	0.00438906	0.0370207	0.0228438	0.063356	0.0063776	0.0233509	0.0231167	0.0233067	0.00778602	0.00148982	0.0383567	0.0648094	0.003668	0.0519936	1.672604
8424	-1169.432	-1295.864	126.4322	0.0431143	0.0141035	0.00315273	0.00522059	0.00335851	0.00372131	0.00844721	0.00818758	0.00215821	0.0109546	0.00692802	0.00522597	0.000196335	0.00665697	0.0156343	0.00137617	0.00396003	0.0137019	0.0117791	7.51542e-05	0.00277738	0.0117867	0.00753011	0.00435695	0.00369413	0.00146472	0.00806192	0.0122962	0.0132252	0.00120282	0.00402296	0.00334409	0.000981291	0.00497118	0.00129086	0.0346657	0.00990497	0.00816403	0.001919	0.0151132	0.00170728	0.00577669	0.036631	0.00128533	0.0158233	0.0741901	0.00111388	0.106603	0.0330457	0.0747059	0.107986	0.0332259	0.000436376	0.00454888	0.00393534	0.00255149	0.0168256	0.0594039	0.0191653	0.00210184	0.0018269	0.000402291	0.00256162	0.000922211	0.0523773	0.00809803	0.0887443	0.00610601	0.0191871	0.00418803	0.0249475	0.00923254	0.0109248	0.0506907	0.143706	0.0296185	0.0654419	0.706393	1.16729	0.231146	0.489515	0.800226	1.24965	2.04284	4.32626	1.059082	0.344799	0.0299662	0.00980254	0.00219128	0.00362853	0.0023343	0.00258646	0.00587116	0.0056907	0.00150005	0.00761389	0.00481526	0.00363227	0.000136461	0.00462687	0.0108665	0.000956498	0.00275238	0.00952338	0.00818695	5.22353e-05	0.0019304	0.00819222	0.00523374	0.00302826	0.00256757	0.00101804	0.00560337	0.00854637	0.00919208	0.000836009	0.00279612	0.00232428	0.000682038	0.00345517	0.000897203	0.0240941	0.00688437	0.00567434	0.00133379	0.0105043	0.00118663	0.00401504	0.02546	0.000893357	0.0109979	0.0515652	0.000774194	0.0740932	0.0229681	0.0519237	0.0750545	0.0230934	0.000303299	0.00316166	0.00273522	0.00177339	0.0116945	0.0412882	0.0133207	0.00146086	0.00126977	0.000279609	0.00178043	0.000640975	0.0364044	0.00562846	0.0616809	0.00424393	0.0133358	0.00291085	0.0173396	0.00641699	0.00759318	0.0352321	0.0998814	0.0205861	0.0454848	1.438763
8460	-1177.58	-1303.545	125.9653	0.0201213	0.0025501	0.00819487	0.00136087	0.00247934	0.00294491	0.00496901	0.00107907	0.00432629	0.0115807	0.0105655	0.00765605	0.00595326	0.00803201	0.0226823	0.00236725	0.00345258	0.00514322	0.0177634	0.000247547	0.00585994	0.00719285	0.00511595	0.00475544	0.00530134	0.00144123	0.0188834	0.0117382	0.00857475	0.00773008	0.00481942	0.00254336	9.20493e-05	0.00389935	0.000208472	0.0122262	0.000696782	0.00707425	0.000173017	0.00636985	0.00105483	0.00538044	0.049936	0.0221805	0.026779	0.0629926	0.00192497	0.125538	0.0240929	0.0218158	0.234189	0.0250523	0.00297026	0.00544286	0.00671569	0.0011072	0.0218801	0.0581086	0.0273859	0.00215172	1.79717e-05	0.00652299	0.00614576	0.00146899	0.0548844	0.0186179	0.0662691	0.00257737	0.0432794	0.0140101	0.0452274	0.00718218	0.00778638	0.0405226	0.160936	0.0419322	0.0396613	0.826052	1.09911	0.183985	0.437958	0.772918	1.2938	2.28333	5.43523	1.224085	0.4282167	0.0130496	0.00165386	0.00531476	0.000882587	0.00160797	0.00190992	0.00322264	0.000699825	0.0028058	0.00751064	0.00685225	0.00496531	0.00386097	0.00520914	0.0147105	0.00153527	0.00223917	0.00333562	0.0115204	0.000160546	0.00380045	0.00466491	0.00331794	0.00308413	0.00343817	0.000934709	0.0122468	0.00761276	0.00556113	0.00501333	0.00312562	0.00164949	5.96984e-05	0.00252892	0.000135204	0.00792925	0.000451896	0.00458799	0.00011221	0.00413115	0.000684109	0.00348947	0.0323859	0.0143851	0.0173674	0.0408537	0.00124844	0.0814177	0.0156254	0.0141486	0.151882	0.0162476	0.00192635	0.00352995	0.00435545	0.000718075	0.0141903	0.0376862	0.017761	0.0013955	1.16555e-05	0.00423047	0.00398582	0.000952711	0.0355951	0.0120746	0.0429787	0.00167155	0.0280687	0.00908619	0.0293322	0.00465799	0.00504984	0.0262809	0.104375	0.0271951	0.0257223	1.541907
8496	-1179.93	-1305.933	126.0028	0.0188032	0.00725857	0.00970875	0.00402965	9.46038e-05	0.000848205	0.00439234	0.00636676	0.00327925	0.0394257	0.00552821	0.00452035	0.00528131	0.00966115	0.0045381	0.00989077	0.00133111	5.62395e-05	0.0104449	0.00121167	0.0111529	0.00519292	0.00250044	0.00392484	0.000754056	0.00023534	0.0252781	0.0285054	0.00598675	0.0037368	0.0177514	0.000295802	0.00074831	0.000437074	0.00658194	0.0504827	0.00689998	0.00915977	0.00219232	0.00332927	0.00230289	0.00132726	0.0205639	0.000976739	0.00536264	0.0326577	0.00663074	0.0739654	0.0271987	0.0666825	0.10822	0.0369981	0.00162729	0.0173318	0.0116483	0.00171858	0.0105734	0.0200214	0.0384477	0.00293923	0.00137455	0.00245214	0.0181483	0.000199834	0.0238732	0.0206019	0.0685585	0.00307579	0.0320131	0.00245225	0.0187997	0.00515348	0.00586052	0.0410292	0.109823	0.000634233	0.0449456	1.03843	0.978106	0.163028	0.412875	0.758826	1.31782	2.42204	6.13392	1.311527	0.6049048	0.0154377	0.00595938	0.00797101	0.0033084	7.7671e-05	0.000696388	0.00360617	0.00522719	0.00269231	0.032369	0.00453873	0.00371127	0.00433603	0.00793193	0.00372584	0.00812045	0.00109286	4.61734e-05	0.00857537	0.000994797	0.00915666	0.00426345	0.00205289	0.00322235	0.00061909	0.000193217	0.0207537	0.0234033	0.0049152	0.00306796	0.0145741	0.000242857	0.000614372	0.000358843	0.00540386	0.041447	0.00566498	0.00752029	0.00179992	0.00273337	0.0018907	0.00108969	0.0168832	0.000801916	0.0044028	0.0268124	0.00544393	0.0607266	0.0223305	0.0547472	0.0888504	0.0303759	0.00133603	0.0142296	0.00956341	0.00141098	0.00868094	0.0164378	0.0315661	0.00241315	0.00112853	0.00201324	0.0149	0.000164066	0.0196002	0.0169144	0.0562874	0.00252526	0.0262832	0.00201333	0.0154348	0.00423108	0.00481156	0.0336855	0.0901664	0.000520714	0.0369009	1.218007
8532	-1164.825	-1291.478	126.6525	0.00825174	0.0128996	0.00780654	0.00453269	0.00142633	0.00255228	0.000992297	0.00223433	0.000920868	0.00661452	0.00316354	0.00190398	0.00329173	0.00777619	0.00732293	0.00198025	0.000913616	5.3597e-05	0.00668524	0.000843106	0.00676915	0.00775964	0.0051092	0.00615428	0.00501864	0.00226787	0.0110021	0.0114094	0.00614529	0.00136078	0.0116239	3.46382e-05	0.00199091	0.000499294	0.000905291	0.00922791	0.000722622	0.00606704	0.00142621	0.00163007	0.00109009	0.00014515	0.0155283	0.00126602	0.0107962	0.0243182	0.00794159	0.0205191	0.00941806	0.0647912	0.123058	0.021841	0.00253075	0.0257315	0.00211578	0.000172082	0.0129249	0.0233475	0.0222745	0.00344462	0.00226597	0.000673997	0.00180938	0.000269771	0.0257688	0.00904428	0.051236	0.0111458	0.0134978	0.00774424	0.0122638	0.00522905	0.00764581	0.0306674	0.0805322	0.0160921	0.0504538	0.67795	1.18349	0.12771	0.366525	0.731153	1.3677	2.72833	7.83025	1.488071	0.3263846	0.00917997	0.0143506	0.0086847	0.00504257	0.00158678	0.00283938	0.00110392	0.00248567	0.00102446	0.00735858	0.00351941	0.00211816	0.00366201	0.00865093	0.00814669	0.00220301	0.00101639	5.96262e-05	0.00743727	0.000937947	0.00753061	0.00863252	0.00568394	0.00684658	0.00558318	0.00252298	0.0122397	0.0126928	0.00683657	0.00151385	0.0129314	3.85347e-05	0.00221486	0.000555459	0.00100713	0.010266	0.00080391	0.00674952	0.00158665	0.00181344	0.00121272	0.000161478	0.0172751	0.00140843	0.0120106	0.0270537	0.00883494	0.0228273	0.0104775	0.0720796	0.136901	0.0242979	0.00281544	0.028626	0.00235379	0.00019144	0.0143788	0.0259738	0.0247802	0.0038321	0.00252087	0.000749815	0.00201292	0.000300117	0.0286676	0.0100617	0.0569995	0.0123996	0.0150162	0.00861539	0.0136434	0.00581726	0.00850589	0.0341172	0.0895913	0.0179023	0.0561294	0.8988843
8568	-1174.679	-1301.215	126.5358	0.0133739	0.0020533	0.00175716	0.00842533	0.00146205	0.000107309	0.000250287	0.005304	0.00165289	0.013427	0.000158883	0.00760068	0.00210637	0.0273578	0.00660463	0.000291637	0.00209099	0.000225663	0.0114529	0.000461585	0.00855741	0.00722173	0.00778368	0.0040005	0.00741055	0.000345434	0.017154	0.0219124	0.0220493	0.00736547	0.0199946	0.000529321	0.00041773	0.00180034	0.000643964	0.0299209	0.0123609	0.00964128	0.00736689	0.010138	0.00499391	0.000454699	0.0226527	0.001297	0.0363813	0.069995	0.0107027	0.027186	0.0576739	0.0805011	0.105725	0.0509728	0.00732223	0.0103849	0.00429832	8.33449e-05	0.0265446	0.0125468	0.0361758	0.00660805	0.00217084	0.00117696	0.000473012	0.00861235	0.0438105	0.00609407	0.064391	0.0121313	0.0317642	0.00216632	0.0150178	0.00275338	0.0128208	0.0375187	0.0854526	0.0325353	0.0377845	0.621049	1.21591	0.168699	0.419818	0.762785	1.31099	2.38199	5.92772	1.286802	0.2910184	0.0105144	0.00161429	0.00138147	0.00662394	0.00114946	8.43657e-05	0.000196774	0.00416997	0.00129949	0.0105562	0.000124913	0.0059756	0.00165601	0.0215085	0.00519252	0.000229283	0.00164392	0.000177415	0.00900422	0.000362895	0.00672778	0.00567767	0.00611948	0.00314517	0.00582612	0.000271578	0.0134864	0.0172273	0.017335	0.00579068	0.0157196	0.000416148	0.000328416	0.00141541	0.00050628	0.0235236	0.00971801	0.0075799	0.00579179	0.0079704	0.00392618	0.000357481	0.0178094	0.0010197	0.0286027	0.0550296	0.00841438	0.0213734	0.0453428	0.0632893	0.0831203	0.0400745	0.00575669	0.00816451	0.00337931	6.55252e-05	0.0208692	0.00986421	0.0284412	0.0051952	0.0017067	0.000925317	0.000371879	0.00677097	0.0344435	0.00479111	0.0506238	0.00953754	0.0249728	0.00170315	0.0118068	0.00216469	0.0100796	0.0294969	0.0671822	0.025579	0.0297059	1.271953
